1.	0.030996707938307066
1.02	0.03099554084547627
1.04	0.03099213974535381
1.06	0.030986630449457916
1.08	0.030979138106497228
1.1	0.030969773181618167
1.12	0.030958650684738454
1.1400000000000001	0.030945868441214084
1.16	0.030931522165975698
1.18	0.030915706081694257
1.2	0.03089850570775041
1.22	0.03088000312655223
1.24	0.030860276817882667
1.26	0.03083939192105603
1.28	0.030817425763293327
1.3	0.030794440422589223
1.32	0.030770496962967228
1.34	0.030745657398630794
1.3599999999999999	0.030719975113745555
1.38	0.03069350466595452
1.4	0.030666292478306885
1.42	0.03063839121884017
1.44	0.030609842454490842
1.46	0.03058069026013998
1.48	0.03055097808197929
1.5	0.03052073721963799
1.52	0.03049001344778978
1.54	0.030458839582436115
1.56	0.030427246041107678
1.58	0.030395265609163637
1.6	0.03036293210789533
1.62	0.030330272057117306
1.6400000000000001	0.030297310701481846
1.6600000000000001	0.030264076759735418
1.6800000000000002	0.030230597001374156
1.7000000000000002	0.03019689059015476
1.72	0.030162981006146998
1.74	0.030128894521105416
1.76	0.030094645057204394
1.78	0.030060257556360055
1.8	0.030025746127296672
1.82	0.029991130232429195
1.8399999999999999	0.029956428797123864
1.8599999999999999	0.029921655578475374
1.88	0.029886822063922708
1.9	0.029851950314923912
1.92	0.029817048497373575
1.94	0.029782130131055184
1.96	0.02974721108796887
1.98	0.029712300820376944
2.	0.029677408395672063
2.02	0.02964254717584868
2.04	0.029607726570576007
2.06	0.029572954428057904
2.08	0.029538242898934967
2.1	0.029503598470566317
2.12	0.029469030778485047
2.14	0.029434546695084333
2.16	0.02940014987313815
2.1799999999999997	0.02936585249381918
2.2	0.029331657278774032
2.2199999999999998	0.02929757381208578
2.24	0.029263604493646653
2.26	0.029229758195393397
2.2800000000000002	0.029196034193972733
2.3	0.029162444488026632
2.3200000000000003	0.029128989836420247
2.34	0.029095676695752148
2.3600000000000003	0.029062500644866204
2.38	0.02902947678708406
2.4000000000000004	0.028996602399611375
2.42	0.028963880316953624
2.44	0.028931316465681655
2.46	0.02889891374243188
2.48	0.02886667183994635
2.5	0.028834591345565777
2.52	0.028802681031922905
2.54	0.02877093804304136
2.56	0.028739366406583533
2.58	0.028707966082745964
2.6	0.02867674288841274
2.62	0.028645692881390135
2.64	0.02861481676505233
2.66	0.028584119639870228
2.6799999999999997	0.028553602720769504
2.7	0.02852326494273381
2.7199999999999998	0.02849310321860824
2.74	0.02846312740270913
2.76	0.028433329203804574
2.7800000000000002	0.028403715828634574
2.8	0.028374283100387684
2.8200000000000003	0.02834503499483954
2.84	0.02831596476751297
2.8600000000000003	0.02828708032012983
2.88	0.0282583778124115
2.9000000000000004	0.028229858545115782
2.92	0.02820152182297307
2.94	0.028173368222602673
2.96	0.028145395042902074
2.98	0.02811760257090855
3.	0.028089992833917003
3.02	0.028062565793293307
3.04	0.028035315601236618
3.06	0.028008250208156713
3.08	0.027981359525643054
3.1	0.027954648699229704
3.12	0.027928116458057282
3.14	0.027901760284813365
3.16	0.027875582137597575
3.18	0.027849580837322502
3.2	0.027823753635446178
3.22	0.027798099618236687
3.24	0.027772620798597276
3.2600000000000002	0.027747313447502933
3.2800000000000002	0.027722180852179652
3.3000000000000003	0.027697215289851394
3.32	0.02767242099360695
3.34	0.027647796673696733
3.36	0.027623337541829756
3.38	0.027599046369684337
3.4	0.02757492182959991
3.42	0.02755096348428159
3.44	0.027527166580198752
3.46	0.02750353492866411
3.48	0.027480062859947516
3.5	0.0274567525489226
3.52	0.02743360335226404
3.54	0.027410612100034582
3.56	0.027387775621186765
3.58	0.027365098267764187
3.6	0.027342575816438616
3.62	0.027320207441492404
3.64	0.02729799257672983
3.66	0.027275930245242514
3.68	0.027254018314522635
3.7	0.02723225680992375
3.72	0.027210643809248102
3.74	0.027189177159084876
3.7600000000000002	0.027167858614004236
3.7800000000000002	0.027146684750844356
3.8000000000000003	0.027125653079258096
3.82	0.027104769014008667
3.84	0.02708402215158078
3.86	0.027063419583131403
3.88	0.027042955067911264
3.9	0.02702263021204865
3.92	0.027002443016503265
3.94	0.02698239348238884
3.96	0.026962478335668866
3.98	0.026942698628944717
4.	0.02692305216000909
4.02	0.026903534907587366
4.04	0.026884150852848426
4.0600000000000005	0.026864897045764512
4.08	0.026845770954857465
4.1	0.02682677501967834
4.12	0.026807903907660656
4.140000000000001	0.02678915978276888
4.16	0.026770540478397404
4.18	0.026752044997665227
4.2	0.026733673817105178
4.220000000000001	0.02671542137302021
4.24	0.02669729285004832
4.26	0.02667928071721468
4.28	0.026661390964838293
4.300000000000001	0.026643615145002235
4.32	0.026625958541314415
4.34	0.02660841659636673
4.359999999999999	0.026590990029466032
4.38	0.02657367861808181
4.4	0.02655647968417507
4.42	0.026539390673762608
4.4399999999999995	0.026522413780930086
4.46	0.026505547540495555
4.48	0.02648878816839224
4.5	0.026472140517622183
4.52	0.026455596776693794
4.54	0.026439160660124417
4.5600000000000005	0.0264228314153333
4.58	0.026406607364179026
4.6	0.026390483464382296
4.62	0.026374464130027895
4.640000000000001	0.026358548099001778
4.66	0.026342730018098826
4.68	0.026327015723825287
4.7	0.026311400116958168
4.720000000000001	0.026295879833668916
4.74	0.026280459467775096
4.76	0.026265136139817586
4.78	0.026249910291883657
4.800000000000001	0.026234776688012603
4.82	0.026219741038997036
4.84	0.026204796225080075
4.859999999999999	0.026189944500200582
4.88	0.02617518864896926
4.9	0.026160518116236254
4.92	0.02614594107359956
4.9399999999999995	0.026131455356985533
4.96	0.026117057737745256
4.98	0.0261027453582952
5.	0.026088525799055396
